Text,Date,Retweets,Favorites,Month,Year,NEG,NEU,POS,COMP,fear,anger,trust,surprise,positive,negative,sadness,disgust,joy
katekellyesq also real solution saving planet overpopulation number one reason climate change demands resources overtaxing mother earth,2021-05-09,0,6,5,2021,0.0,0.806,0.194,0.3818,0.07142857142857142,0.0,0.21428571428571427,0.0,0.35714285714285715,0.07142857142857142,0.07142857142857142,0.0,0.14285714285714285
meet anded greet northern az climate change alliance jan 15 2020 flagstaffcoconino county library httpsztimelyme2jxt57,2020-01-13,0,0,1,2020,0.0,0.859,0.141,0.3182,0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0
waitbutwhy damiamabile imagine spent money theyre spending go planet atmosphere reverse climate change keep earth becoming mars,2021-07-22,0,0,7,2021,0.0,1.0,0.0,0.0,0.125,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.125
born bigger tragedy climate change threat deny exists embarrassment country good people united states,2019-05-02,0,0,5,2019,0.489,0.299,0.213,-0.8126,0.2,0.1,0.1,0.1,0.1,0.2,0.1,0.0,0.05
another way saying didnt crazy sprawl lenient zoning pge wasnt nightmare may even tweeting right thats denial time climate change make things dangerous,2019-10-27,0,0,10,2019,0.182,0.742,0.076,-0.4363,0.3333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.0,0.0
climate change burning issue voters minds murpharoos back httpswwwtheguardiancomaustralianews2019feb02climatechangeaburningissueagaininvotersmindscmpshareiosappother,2019-02-01,0,1,2,2019,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
februaryclimatechange,2019-02-22,0,1,2,2019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
globalwarming hello 10121 discover facts earths history climate change comes understanding climate infancy randall carlson httpswwwyoutubecomwatchvr31sxufex0at1h1m21s peace,2020-01-11,1,0,1,2020,0.0,0.821,0.179,0.5423,0.1111111111111111,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111
conservative positions conservative academia consider debatable issue climate changes hoax,2020-07-23,0,0,7,2020,0.189,0.811,0.0,-0.2732,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.2,0.0
two scientists made model fit cherrypicked data say co2 role climate change predict atmosphere basically rocky planet except known dodgy modeling paid coal oil companies,2020-02-09,0,1,2,2020,0.069,0.839,0.091,0.1531,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
46th administratio go bipartisan seek climate change assessments republican party would fail campaign promsie adminstration americans real concenrs sudden climate change devastate httpstcotes3daem0c,2021-04-14,0,0,4,2021,0.251,0.66,0.089,-0.7096,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0
effective way share quotes research climate change health impacts working inuit people canadas north sherileeh invited audience members read quotes bring words life tiphlecture,2019-11-08,3,13,11,2019,0.0,0.806,0.194,0.6486,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.0,0.2727272727272727,0.09090909090909091,0.0,0.0,0.09090909090909091
tax evader xenophobe incompetent womens rights abuser emoluments clause violator international stability disruptor climate change denier 1 propagator middle class destroyer rule law ignorer police brutality supporter please think hard planning voting,2020-06-16,1,4,6,2020,0.469,0.443,0.089,-0.9578,0.20833333333333334,0.125,0.20833333333333334,0.0,0.125,0.16666666666666666,0.08333333333333333,0.0,0.041666666666666664
newlydiscovered bacteria gobbles pollutants could big impact climate change,2020-02-26,0,0,2,2020,0.0,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0
climate change clear present danger survival mock autistic children want increasingly inevitable destruction planet isnt going anywhere httpsyoutubeyvz5vpf3am via youtube,2019-09-28,0,0,9,2019,0.344,0.521,0.135,-0.7906,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.0,0.09090909090909091
real name geoengineering climate change making feel guilty pay world,2019-06-07,0,1,6,2019,0.344,0.656,0.0,-0.4939,0.1,0.1,0.2,0.0,0.2,0.1,0.1,0.0,0.1
climate change weather emergencies around world dont hear anymore politics completely taken news,2020-02-24,0,1,2,2020,0.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
climate change said joke,2020-04-16,0,1,4,2020,0.0,0.577,0.423,0.296,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
biden administration said would emphasize environmental justice domestic agenda leader abroad issues like climate change isnt supporting un resolution recognizing human right healthy environment httpstcovd56mrok6a,2021-10-07,6,10,10,2021,0.075,0.656,0.269,0.7347,0.1111111111111111,0.0,0.4444444444444444,0.0,0.4444444444444444,0.0,0.0,0.0,0.0
cost tackling climate change less cost nothing httpstcoealv5xxsvt via string,2020-08-10,0,0,8,2020,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
poor quality petrol slows drive improved emissions httpswwwcanberratimescomaustory6079636ourpoorqualitypetrolslowsthedrivetoimprovedemissionscs14225 fossilfuels petrol sulphur emissions climatechange auspol,2019-04-19,0,0,4,2019,0.17,0.659,0.17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
climate change hoax repeat hoax,2019-12-20,0,0,12,2019,0.583,0.417,0.0,-0.4939,0.09090909090909091,0.18181818181818182,0.0,0.18181818181818182,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0
indigenous communities arctic threatened climate change httpbitly2j6o8kz climatecrisis actonclimatechange,2019-05-26,0,0,5,2019,0.273,0.727,0.0,-0.4588,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tech billionaires could end climate change arent david wallacewells,2019-03-20,0,0,3,2019,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tell us foxnews hegseth whoever hell done life climate change climate science environment,2019-02-26,0,25,2,2019,0.277,0.723,0.0,-0.6808,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
somebody w courage focus beautiful side life rightly although climate change resonates little bit well,2020-03-15,3,4,3,2020,0.0,0.574,0.426,0.8369,0.16666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.16666666666666666
nyt reporting us set emissions reduction target 50 2005 2030 doubling climate ambition sounds like great move canada move justintrudeau cdnpoli climatechange climateaction cop26 httpstcoifrbfvqacj,2021-04-21,9,16,4,2021,0.0,0.777,0.223,0.765,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25
climate change,2019-10-13,0,0,10,2019,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
five key ideas keep mind fighting climate change httpstcogoworfvleh,2020-08-12,0,0,8,2020,0.238,0.762,0.0,-0.3612,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
okay country voter constituency swayed promoting national monuments unless vakutaura zveconservation climate change maybe im trying understand vanhu vanenzara thats politics,2019-07-18,0,0,7,2019,0.0,0.812,0.188,0.5267,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scientists warned us impact climate change many infectious diseases many years discovering new strains pathogens mutate quickly spread faster documented various literature lot yet come,2020-01-23,29,37,1,2020,0.158,0.842,0.0,-0.5106,0.375,0.0,0.0,0.125,0.0,0.125,0.125,0.125,0.0
people would think little respond fear would little math research cursory search internet would find climate change caused humans,2019-08-10,0,0,8,2019,0.14,0.86,0.0,-0.4445,0.4,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0
f climatechange humans cannot stop happening earth,2021-10-02,2,0,10,2021,0.0,0.761,0.239,0.2235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stephenstorey wait till climate change gets whole countries emigrate,2021-01-18,0,1,1,2021,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
justice indeed important climatechange moral reasons scientific reason tooeven compassion follow path escape poverty toast need able choose sustainable path httpslandrights4allweeblycomstrategyforsustainabilityhtml,2019-03-31,0,0,3,2019,0.113,0.548,0.339,0.6808,0.13043478260869565,0.08695652173913043,0.17391304347826086,0.0,0.34782608695652173,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.043478260869565216
support yang freedom dividend democracy dollars healthcare climate change policies,2019-09-18,0,1,9,2019,0.0,0.537,0.463,0.7845,0.2,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.2
racism masculinity freedom misinformation climate change guns true public health crisis threat public health something else entirely httpstcof9s42zlxaf,2021-10-13,2,1,10,2021,0.422,0.365,0.213,-0.7845,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.0,0.26666666666666666,0.13333333333333333,0.0,0.0,0.13333333333333333
